I,Elev_Rel
2989,20
2990,20
2991,20
2992,20
2993,20
2994,21
2995,21
2996,21
2997,22
2998,22
2999,22
3000,23
3001,23
3002,23
3003,24
3004,24
3005,24
3006,24
3007,24
3008,24
3009,25
3010,25
3011,25
3012,26
3013,26
3014,25
3015,25
3016,25
3017,25
3018,26
3019,26
3020,26
3021,26
3022,26
3023,24
3024,22
3025,22
3026,22
3027,22
3028,22
3029,22
3030,23
3031,23
3032,21
3033,21
3034,21
3035,21
3036,22
3037,22
3038,22
3039,23
3040,23
3041,23
3042,21
3043,18
3044,18
3045,18
3046,18
3047,18
3048,18
3049,18
3050,18
3051,19
3052,19
3053,19
3054,20
3055,17
3056,17
3057,18
3058,18
3059,18
3060,18
3061,18
3062,18
3063,18
3064,18
3065,18
3066,16
3067,16
3068,16
3069,13
3070,13
3071,13
3072,0
3073,0
3074,1
3075,1
3076,1
3077,1
3078,1
3079,1
3080,2
3081,2
3082,2
3083,2
3084,2
3085,1
3086,1
3087,1
3088,1
3089,2
3090,2
3091,2
3092,2
3093,2
3094,2
3095,1
3096,1
3097,1
3098,2
3099,2
3100,2
3101,1
3102,1
3103,1
3104,1
3105,1
3106,1
3107,1
3108,1
3109,1
3110,1
3111,1
3112,1
3113,1
3114,1
3115,1
3116,1
3117,1
3118,1
3119,1
3120,1
3121,1
3122,1
3123,1
3124,1
3125,1
3126,1
3127,1
3128,1
3129,1
3130,1
3131,1
3132,1
3133,1
3134,2
3135,2
3136,2
3137,3
3138,3
3139,3
3140,4
3141,4
3142,4
3143,4
3144,4
3145,4
3146,5
3147,5
3148,5
3149,7
3150,7
3151,7
3152,9
3153,9
3154,9
3155,10
3156,10
3157,11
3158,12
3159,12
3160,14
3161,14
3162,14
3163,16
3164,16
3165,16
3166,17
3167,17
3168,17
3169,17
3170,18
3171,18
3172,18
3173,18
3174,19
3175,19
3176,19
3177,20
3178,20
3179,20
3180,20
3181,20
3182,20
3183,20
3184,20
3185,20
3186,21
3187,21
3188,21
3189,21
3190,21
3191,21
3192,22
3193,22
3194,22
3195,23
3196,23
3197,23
3198,23
3199,23
3200,23
3201,24
3202,24
3203,24
3204,25
3205,25
3206,24
3207,25
3208,25
3209,25
3210,25
3211,25
3212,25
3213,25
3214,25
3215,24
3216,21
3217,21
3218,21
3219,22
3220,22
3221,22
3222,23
3223,23
3224,21
3225,21
3226,21
3227,21
3228,22
3229,22
3230,22
3231,23
3232,23
3233,23
3234,21
3235,18
3236,18
3237,18
3238,18
3239,18
3240,18
3241,18
3242,18
3243,19
3244,19
3245,19
3246,20
3247,17
3248,17
3249,18
3250,18
3251,18
3252,18
3253,18
3254,18
3255,18
3256,18
3257,18
3258,16
3259,16
3260,16
3261,14
3262,14
3263,14
3264,0
3265,0
3266,1
3267,1
3268,1
3269,1
3270,1
3271,1
3272,2
3273,2
3274,2
3275,2
3276,2
3277,1
3278,1
3279,1
3280,1
3281,2
3282,2
3283,2
3284,2
3285,2
3286,2
3287,1
3288,1
3289,1
3290,2
3291,2
3292,2
3293,1
3294,1
3295,1
3296,1
3297,1
3298,1
3299,1
3300,1
3301,1
3302,1
3303,1
3304,1
3305,1
3306,1
3307,1
3308,1
3309,1
3310,1
3311,1
3312,1
3313,1
3314,1
3315,1
3316,1
3317,1
3318,1
3319,1
3320,1
3321,1
3322,1
3323,1
3324,1
3325,1
3326,2
3327,2
3328,2
3329,3
3330,3
3331,3
3332,4
3333,4
3334,4
3335,4
3336,4
3337,4
3338,5
3339,5
3340,5
3341,7
3342,7
3343,7
3344,9
3345,9
3346,9
3347,10
3348,10
3349,11
3350,12
3351,12
3352,14
3353,14
3354,14
3355,16
3356,16
3357,16
3358,17
3359,17
3360,17
3361,17
3362,18
3363,18
3364,18
3365,18
3366,19
3367,19
3368,19
3369,20
3370,20
3371,20
3372,20
3373,20
3374,20
3375,20
3376,20
3377,20
3378,21
3379,21
3380,21
3381,21
3382,21
3383,21
3384,22
3385,22
3386,22
3387,23
3388,23
3389,23
3390,23
3391,23
3392,23
3393,24
3394,24
3395,24
3396,25
3397,25
3398,24
3399,25
3400,25
3401,25
3402,25
3403,25
3404,25
3405,25
3406,25
3407,24
3408,21
3409,21
3410,21
3411,22
3412,22
3413,22
3414,23
3415,23
3416,21
3417,21
3418,21
3419,21
3420,22
3421,22
3422,22
3423,23
3424,23
3425,23
3426,21
3427,18
3428,18
3429,18
3430,18
3431,18
3432,18
3433,18
3434,18
3435,19
3436,19
3437,19
3438,20
3439,17
3440,17
3441,18
3442,18
3443,18
3444,18
3445,18
3446,18
3447,18
3448,18
3449,18
3450,16
3451,16
3452,16
3453,14
3454,14
3455,14
3456,0
3457,0
3458,1
3459,1
3460,1
3461,1
3462,1
3463,1
3464,2
3465,2
3466,2
3467,2
3468,2
3469,1
3470,1
3471,1
3472,1
3473,2
3474,2
3475,2
3476,2
3477,2
3478,2
3479,1
3480,1
3481,1
3482,2
3483,2
3484,2
3485,1
3486,1
3487,1
3488,1
3489,1
3490,1
3491,1
3492,1
3493,1
3494,1
3495,1
3496,1
3497,1
3498,1
3499,1
3500,1
3501,1
3502,1
3503,1
3504,1
3505,1
3506,1
3507,1
3508,1
3509,1
3510,1
3511,1
3512,1
3513,1
3514,1
3515,1
3516,1
3517,1
3518,2
3519,2
3520,2
3521,3
3522,3
3523,3
3524,4
3525,4
3526,4
3527,4
3528,4
3529,4
3530,5
3531,5
3532,5
3533,7
3534,7
3535,7
3536,9
3537,9
3538,9
3539,10
3540,10
3541,11
3542,12
3543,12
3544,14
3545,14
3546,14
3547,16
3548,16
3549,16
3550,17
3551,17
3552,17
3553,17
3554,18
3555,18
3556,18
3557,18
3558,19
3559,19
3560,19
3561,20
3562,20
3563,20
3564,20
3565,20
3566,20
3567,20
3568,20
3569,20
3570,21
3571,21
3572,21
3573,21
3574,21
3575,21
3576,22
3577,22
3578,22
3579,23
3580,23
3581,23
3582,23
3583,23
3584,23
3585,24
3586,24
3587,24
3588,25
3589,25
3590,24
3591,25
3592,25
3593,25
3594,25
3595,25
3596,25
3597,25
3598,25
3599,24
3600,21
3601,21
3602,21
3603,22
3604,22
3605,22
3606,23
3607,23
3608,21
3609,21
3610,21
3611,21
3612,22
3613,22
3614,22
3615,23
3616,23
3617,23
3618,21
3619,18
3620,18
3621,18
3622,18
3623,18
3624,18
3625,18
3626,18
3627,19
3628,19
3629,19
3630,20
3631,17
3632,17
3633,18
3634,18
3635,18
3636,18
3637,18
3638,18
3639,18
3640,18
3641,18
3642,16
3643,16
3644,16
3645,14
3646,14
3647,14
3648,0
3649,0
3650,0
3651,0
3652,0
3653,0
3654,0
3655,0
3656,1
3657,1
3658,1
3659,0
3660,0
3661,0
3662,0
3663,0
3664,0
3665,0
3666,0
3667,0
3668,1
3669,1
3670,1
3671,0
3672,0
3673,0
3674,0
3675,0
3676,0
3677,0
3678,0
3679,0
3680,0
3681,0
3682,0
3683,0
3684,0
3685,0
3686,0
3687,0
3688,0
3689,0
3690,0
3691,1
3692,0
3693,0
3694,0
3695,0
3696,0
3697,0
3698,0
3699,0
3700,0
3701,0
3702,0
3703,0
3704,0
3705,0
3706,0
3707,0
3708,0
3709,0
3710,1
3711,1
3712,1
3713,2
3714,2
3715,2
3716,3
3717,3
3718,3
3719,3
3720,3
3721,3
3722,4
3723,4
3724,4
3725,6
3726,6
3727,6
3728,8
3729,8
3730,8
3731,9
3732,9
3733,10
3734,12
3735,12
3736,13
3737,14
3738,14
3739,15
3740,16
3741,16
3742,17
3743,17
3744,17
3745,17
3746,18
3747,18
3748,18
3749,18
3750,19
3751,19
3752,19
3753,20
3754,20
3755,20
3756,20
3757,20
3758,20
3759,20
3760,20
3761,20
3762,21
3763,21
3764,21
3765,21
3766,21
3767,21
3768,22
3769,22
3770,22
3771,23
3772,23
3773,23
3774,23
3775,23
3776,23
3777,24
3778,24
3779,24
3780,23
3781,23
3782,22
3783,24
3784,24
3785,24
3786,24
3787,24
3788,24
3789,24
3790,24
3791,23
3792,21
3793,21
3794,21
3795,22
3796,22
3797,22
3798,23
3799,23
3800,20
3801,21
3802,21
3803,21
3804,21
3805,21
3806,21
3807,22
3808,22
3809,22
3810,21
3811,18
3812,18
3813,18
3814,18
3815,18
3816,18
3817,18
3818,18
3819,19
3820,19
3821,19
3822,20
3823,17
3824,17
3825,18
3826,18
3827,18
3828,18
3829,18
3830,18
3831,18
3832,18
3833,18
3834,16
3835,16
3836,16
3837,15
3838,15
3839,15
3840,0
3841,0
3842,0
3843,0
3844,0
3845,0
3846,0
3847,0
3848,1
3849,1
3850,1
3851,0
3852,0
3853,0
3854,0
3855,0
3856,0
3857,0
3858,0
3859,0
3860,1
3861,1
3862,1
3863,0
3864,0
3865,0
3866,0
3867,0
3868,0
3869,0
3870,0
3871,0
3872,0
3873,0
3874,0
3875,0
3876,0
3877,0
3878,0
3879,0
3880,0
3881,0
3882,0
3883,1
3884,0
3885,0
3886,0
3887,0
3888,0
3889,0
3890,0
3891,0
3892,0
3893,0
3894,0
3895,0
3896,0
3897,0
3898,0
3899,0
3900,0
3901,0
3902,1
3903,1
3904,1
3905,2
3906,2
3907,2
3908,3
3909,3
3910,3
3911,3
3912,3
3913,3
3914,4
3915,4
3916,4
3917,6
3918,6
3919,6
3920,8
3921,8
3922,8
3923,9
3924,9
3925,10
3926,12
3927,12
3928,13
3929,14
3930,14
3931,15
3932,16
3933,16
3934,17
3935,17
3936,17
3937,17
3938,18
3939,18
3940,18
3941,18
3942,19
3943,19
3944,19
3945,20
3946,20
3947,20
3948,20
3949,20
3950,20
3951,20
3952,20
3953,20
3954,21
3955,21
3956,21
3957,21
3958,21
3959,21
3960,22
3961,22
3962,22
3963,23
3964,23
3965,23
3966,23
3967,23
3968,23
3969,24
3970,24
3971,24
3972,23
3973,23
3974,22
3975,24
3976,24
3977,24
3978,24
3979,24
3980,24
3981,24
3982,24
3983,23
3984,21
3985,21
3986,21
3987,22
3988,22
3989,22
3990,23
3991,23
3992,20
3993,21
3994,21
3995,21
3996,21
3997,21
3998,21
3999,22
4000,22
4001,22
4002,21
4003,18
4004,18
4005,18
4006,18
4007,18
4008,18
4009,18
4010,18
4011,19
4012,19
4013,19
4014,20
4015,17
4016,17
4017,18
4018,18
4019,18
4020,18
4021,18
4022,18
4023,18
4024,18
4025,18
4026,16
4027,16
4028,16
4029,15
4030,15
4031,15
4032,0
4033,0
4034,0
4035,0
4036,0
4037,0
4038,0
4039,0
4040,1
4041,1
4042,1
4043,0
4044,0
4045,0
4046,0
4047,0
4048,0
4049,0
4050,0
4051,0
4052,1
4053,1
4054,1
4055,0
4056,0
4057,0
4058,0
4059,0
4060,0
4061,0
4062,0
4063,0
4064,0
4065,0
4066,0
4067,0
4068,0
4069,0
4070,0
4071,0
4072,0
4073,0
4074,0
4075,1
4076,0
4077,0
4078,0
4079,0
4080,0
4081,0
4082,0
4083,0
4084,0
4085,0
4086,0
4087,0
4088,0
4089,0
4090,0
4091,0
4092,0
4093,0
4094,1
4095,1
4096,1
4097,2
4098,2
4099,2
4100,3
4101,3
4102,3
4103,3
4104,3
4105,3
4106,4
4107,4
4108,4
4109,6
4110,6
4111,6
4112,8
4113,8
4114,8
4115,9
4116,9
4117,10
4118,12
4119,12
4120,13
4121,14
4122,14
4123,15
4124,16
4125,16
4126,17
4127,17
4128,17
4129,17
4130,18
4131,18
4132,18
4133,18
4134,19
4135,19
4136,19
4137,20
4138,20
4139,20
4140,20
4141,20
4142,20
4143,20
4144,20
4145,20
4146,21
4147,21
4148,21
4149,21
4150,21
4151,21
4152,22
4153,22
4154,22
4155,23
4156,23
4157,23
4158,23
4159,23
4160,23
4161,24
4162,24
4163,24
4164,23
4165,23
4166,22
4167,24
4168,24
4169,24
4170,24
4171,24
4172,24
4173,24
4174,24
4175,23
4176,21
4177,21
4178,21
4179,22
4180,22
4181,22
4182,23
4183,23
4184,20
4185,21
4186,21
4187,21
4188,21
4189,21
4190,21
4191,22
4192,22
4193,22
4194,21
4195,18
4196,18
4197,18
4198,18
4199,18
4200,18
4201,18
4202,18
4203,19
4204,19
4205,19
4206,20
4207,17
4208,17
4209,18
4210,18
4211,18
4212,18
4213,18
4214,18
4215,18
4216,18
4217,18
4218,16
4219,16
4220,16
4221,15
4222,15
4223,15
4224,0
4225,0
4226,0
4227,0
4228,0
4229,0
4230,0
4231,0
4232,0
4233,0
4234,0
4235,0
4236,0
4237,1
4238,0
4239,0
4240,0
4241,0
4242,0
4243,0
4244,0
4245,0
4246,0
4247,0
4248,0
4249,0
4250,0
4251,0
4252,0
4253,0
4254,0
4255,0
4256,0
4257,0
4258,0
4259,0
4260,0
4261,0
4262,0
4263,0
4264,0
4265,0
4266,0
4267,0
4268,0
4269,0
4270,0
4271,0
4272,0
4273,0
4274,0
4275,0
4276,0
4277,0
4278,0
4279,0
4280,0
4281,0
4282,0
4283,0
4284,0
4285,0
4286,1
4287,1
4288,1
4289,1
4290,1
4291,1
4292,2
4293,2
4294,2
4295,2
4296,2
4297,2
4298,3
4299,3
4300,3
4301,4
4302,4
4303,4
4304,6
4305,6
4306,6
4307,8
4308,8
4309,9
4310,10
4311,10
4312,11
4313,13
4314,13
4315,14
4316,15
4317,15
4318,16
4319,16
4320,17
4321,17
4322,18
4323,18
4324,18
4325,18
4326,19
4327,19
4328,19
4329,20
4330,20
4331,20
4332,20
4333,20
4334,20
4335,20
4336,20
4337,20
4338,21
4339,21
4340,21
4341,21
4342,21
4343,21
4344,22
4345,22
4346,22
4347,22
4348,22
4349,22
4350,22
4351,22
4352,22
4353,24
4354,24
4355,24
4356,23
4357,23
4358,22
4359,24
4360,24
4361,24
4362,24
4363,24
4364,24
4365,24
4366,24
4367,23
4368,21
4369,21
4370,21
4371,21
4372,21
4373,21
4374,22
4375,22
4376,20
4377,20
4378,20
4379,20
4380,21
4381,21
4382,21
4383,22
4384,22
4385,22
4386,21
4387,18
4388,18
4389,18
4390,18
4391,18
4392,18
4393,18
4394,18
4395,19
4396,19
4397,19
4398,20
4399,17
4400,17
4401,17
4402,17
4403,17
4404,18
4405,18
4406,18
4407,18
4408,18
4409,18
4410,16
4411,16
4412,16
4413,16
4414,16
4415,16
4416,0
4417,0
4418,0
4419,0
4420,0
4421,0
4422,0
4423,0
4424,0
4425,0
4426,0
4427,0
4428,0
4429,1
4430,0
4431,0
4432,0
4433,0
4434,0
4435,0
4436,0
4437,0
4438,0
4439,0
4440,0
4441,0
4442,0
4443,0
4444,0
4445,0
4446,0
4447,0
4448,0
4449,0
4450,0
4451,0
4452,0
4453,0
4454,0
4455,0
4456,0
4457,0
4458,0
4459,0
4460,0
4461,0
4462,0
4463,0
4464,0
4465,0
4466,0
4467,0
4468,0
4469,0
4470,0
4471,0
4472,0
4473,0
4474,0
4475,0
4476,0
4477,0
4478,1
4479,1
4480,1
4481,1
4482,1
4483,1
4484,2
4485,2
4486,2
4487,2
4488,2
4489,2
4490,3
4491,3
4492,3
4493,4
4494,4
4495,4
4496,6
4497,6
4498,6
4499,8
4500,8
4501,9
4502,10
4503,10
4504,11
4505,13
4506,13
4507,14
4508,15
4509,15
4510,16
4511,16
4512,17
4513,17
4514,18
4515,18
4516,18
4517,18
4518,19
4519,19
4520,19
4521,20
4522,20
4523,20
4524,20
4525,20
4526,20
4527,20
4528,20
4529,20
4530,21
4531,21
4532,21
4533,21
4534,21
4535,21
4536,22
4537,22
4538,22
4539,22
4540,22
4541,22
4542,22
4543,22
4544,22
4545,24
4546,24
4547,24
4548,23
4549,23
4550,22
4551,24
4552,24
4553,24
4554,24
4555,24
4556,24
4557,24
4558,24
4559,23
4560,21
4561,21
4562,21
4563,21
4564,21
4565,21
4566,22
4567,22
4568,20
4569,20
4570,20
4571,20
4572,21
4573,21
4574,21
4575,22
4576,22
4577,22
4578,21
4579,18
4580,18
4581,18
4582,18
4583,18
4584,18
4585,18
4586,18
4587,19
4588,19
4589,19
4590,20
4591,17
4592,17
4593,17
4594,17
4595,17
4596,18
4597,18
4598,18
4599,18
4600,18
4601,18
4602,16
4603,16
4604,16
4605,16
4606,16
4607,16
4608,0
4609,0
4610,0
4611,0
4612,0
4613,0
4614,0
4615,0
4616,0
4617,0
4618,0
4619,0
4620,0
4621,1
4622,0
4623,0
4624,0
4625,0
4626,0
4627,0
4628,0
4629,0
4630,0
4631,0
4632,0
4633,0
4634,0
4635,0
4636,0
4637,0
4638,0
4639,0
4640,0
4641,0
4642,0
4643,0
4644,0
4645,0
4646,0
4647,0
4648,0
4649,0
4650,0
4651,0
4652,0
4653,0
4654,0
4655,0
4656,0
4657,0
4658,0
4659,0
4660,0
4661,0
4662,0
4663,0
4664,0
4665,0
4666,0
4667,0
4668,0
4669,0
4670,1
4671,1
4672,1
4673,1
4674,1
4675,1
4676,2
4677,2
4678,2
4679,2
4680,2
4681,2
4682,3
4683,3
4684,3
4685,4
4686,4
4687,4
4688,6
4689,6
4690,6
4691,8
4692,8
4693,9
4694,10
4695,10
4696,11
4697,13
4698,13
4699,14
4700,15
4701,15
4702,16
4703,16
4704,17
4705,17
4706,18
4707,18
4708,18
4709,18
4710,19
4711,19
4712,19
4713,20
4714,20
4715,20
4716,20
4717,20
4718,20
4719,20
4720,20
4721,20
4722,21
4723,21
4724,21
4725,21
4726,21
4727,21
4728,22
4729,22
4730,22
4731,22
4732,22
4733,22
4734,22
4735,22
4736,22
4737,24
4738,24
4739,24
4740,23
4741,23
4742,22
4743,24
4744,24
4745,24
4746,24
4747,24
4748,24
4749,24
4750,24
4751,23
4752,21
4753,21
4754,21
4755,21
4756,21
4757,21
4758,22
4759,22
4760,20
4761,20
4762,20
4763,20
4764,21
4765,21
4766,21
4767,22
4768,22
4769,22
4770,21
4771,18
4772,18
4773,18
4774,18
4775,18
4776,18
4777,18
4778,18
4779,19
4780,19
4781,19
4782,20
4783,17
4784,17
4785,17
4786,17
4787,17
4788,18
4789,18
4790,18
4791,18
4792,18
4793,18
4794,16
4795,16
4796,16
4797,16
4798,16
4799,16
4800,0
4801,0
4802,0
4803,0
4804,0
4805,0
4806,0
4807,0
4808,1
4809,1
4810,1
4811,1
4812,0
4813,0
4814,0
4815,0
4816,0
4817,0
4818,0
4819,0
4820,0
4821,0
4822,0
4823,1
4824,1
4825,1
4826,0
4827,0
4828,0
4829,0
4830,0
4831,0
4832,0
4833,0
4834,0
4835,0
4836,0
4837,0
4838,0
4839,0
4840,0
4841,0
4842,0
4843,0
4844,0
4845,0
4846,0
4847,0
4848,0
4849,0
4850,0
4851,0
4852,0
4853,0
4854,0
4855,0
4856,0
4857,0
4858,0
4859,0
4860,0
4861,0
4862,0
4863,0
4864,0
4865,0
4866,0
4867,0
4868,1
4869,1
4870,1
4871,1
4872,1
4873,1
4874,1
4875,1
4876,1
4877,3
4878,3
4879,3
4880,4
4881,4
4882,4
4883,6
4884,6
4885,7
4886,8
4887,8
4888,10
4889,11
4890,11
4891,13
4892,14
4893,14
4894,15
4895,15
4896,16
4897,16
4898,16
4899,17
4900,17
4901,17
4902,18
4903,18
4904,18
4905,19
4906,19
4907,19
4908,19
4909,19
4910,20
4911,20
4912,20
4913,20
4914,20
4915,20
4916,20
4917,21
4918,21
4919,21
4920,22
4921,22
4922,22
4923,22
4924,22
4925,22
4926,22
4927,22
4928,22
4929,23
4930,23
4931,23
4932,22
4933,22
4934,21
4935,23
4936,23
4937,23
4938,23
4939,23
4940,23
4941,23
4942,23
4943,22
4944,20
4945,20
4946,20
4947,21
4948,21
4949,21
4950,22
4951,22
4952,19
4953,19
4954,19
4955,19
4956,20
4957,20
4958,20
4959,21
4960,21
4961,21
4962,20
4963,17
4964,17
4965,18
4966,18
4967,18
4968,18
4969,18
4970,18
4971,19
4972,19
4973,19
4974,19
4975,16
4976,16
4977,17
4978,17
4979,17
4980,17
4981,17
4982,17
4983,18
4984,18
4985,18
4986,17
4987,17
4988,17
4989,17
4990,17
4991,17
4992,0
4993,0
4994,0
4995,0
4996,0
4997,0
4998,0
4999,0
5000,1
5001,1
5002,1
5003,1
5004,0
5005,0
5006,0
5007,0
5008,0
5009,0
5010,0
5011,0
5012,0
5013,0
5014,0
5015,1
5016,1
5017,1
5018,0
5019,0
5020,0
5021,0
5022,0
5023,0
5024,0
5025,0
5026,0
5027,0
5028,0
5029,0
5030,0
5031,0
5032,0
5033,0
5034,0
5035,0
5036,0
5037,0
5038,0
5039,0
5040,0
5041,0
5042,0
5043,0
5044,0
5045,0
5046,0
5047,0
5048,0
5049,0
5050,0
5051,0
5052,0
5053,0
5054,0
5055,0
5056,0
5057,0
5058,0
5059,0
5060,1
5061,1
5062,1
5063,1
5064,1
5065,1
5066,1
5067,1
5068,1
5069,3
5070,3
5071,3
5072,4
5073,4
5074,4
5075,6
5076,6
5077,7
5078,8
5079,8
5080,10
5081,11
5082,11
5083,13
5084,14
5085,14
5086,15
5087,15
5088,16
5089,16
5090,16
5091,17
5092,17
5093,17
5094,18
5095,18
5096,18
5097,19
5098,19
5099,19
5100,19
5101,19
5102,20
5103,20
5104,20
5105,20
5106,20
5107,20
5108,20
5109,21
5110,21
5111,21
5112,22
5113,22
5114,22
5115,22
5116,22
5117,22
5118,22
5119,22
5120,22
5121,23
5122,23
5123,23
5124,22
5125,22
5126,21
5127,23
5128,23
5129,23
5130,23
5131,23
5132,23
5133,23
5134,23
5135,22
5136,20
5137,20
5138,20
5139,21
5140,21
5141,21
5142,22
5143,22
5144,19
5145,19
5146,19
5147,19
5148,20
5149,20
5150,20
5151,21
5152,21
5153,21
5154,20
5155,17
5156,17
5157,18
5158,18
5159,18
5160,18
5161,18
5162,18
5163,19
5164,19
5165,19
5166,19
5167,16
5168,16
5169,17
5170,17
5171,17
5172,17
5173,17
5174,17
5175,18
5176,18
5177,18
5178,17
5179,17
5180,17
5181,17
5182,17
5183,17
5184,0
5185,0
5186,0
5187,0
5188,0
5189,0
5190,0
5191,0
5192,1
5193,1
5194,1
5195,1
5196,0
5197,0
5198,0
5199,0
5200,0
5201,0
5202,0
5203,0
5204,0
5205,0
5206,0
5207,1
5208,1
5209,1
5210,0
5211,0
5212,0
5213,0
5214,0
5215,0
5216,0
5217,0
5218,0
5219,0
5220,0
5221,0
5222,0
5223,0
5224,0
5225,0
5226,0
5227,0
5228,0
5229,0
5230,0
5231,0
5232,0
5233,0
5234,0
5235,0
5236,0
5237,0
5238,0
5239,0
5240,0
5241,0
5242,0
5243,0
5244,0
5245,0
5246,0
5247,0
5248,0
5249,0
5250,0
5251,0
5252,1
5253,1
5254,1
5255,1
5256,1
5257,1
5258,1
5259,1
5260,1
5261,3
5262,3
5263,3
5264,4
5265,4
5266,4
5267,6
5268,6
5269,7
5270,8
5271,8
5272,10
5273,11
5274,11
5275,13
5276,14
5277,14
5278,15
5279,15
5280,16
5281,16
5282,16
5283,17
5284,17
5285,17
5286,18
5287,18
5288,18
5289,19
5290,19
5291,19
5292,19
5293,19
5294,20
5295,20
5296,20
5297,20
5298,20
5299,20
5300,20
5301,21
5302,21
5303,21
5304,22
5305,22
5306,22
5307,22
5308,22
5309,22
5310,22
5311,22
5312,22
5313,23
5314,23
5315,23
5316,22
5317,22
5318,21
5319,23
5320,23
5321,23
5322,23
5323,23
5324,23
5325,23
5326,23
5327,22
5328,20
5329,20
5330,20
5331,21
5332,21
5333,21
5334,22
5335,22
5336,19
5337,19
5338,19
5339,19
5340,20
5341,20
5342,20
5343,21
5344,21
5345,21
5346,20
5347,17
5348,17
5349,18
5350,18
5351,18
5352,18
5353,18
5354,18
5355,19
5356,19
5357,19
5358,19
5359,16
5360,16
5361,17
5362,17
5363,17
5364,17
